t dd no-dd
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
2.000000000000000000e+00 1.060426044464111328e+01 1.397127151489257812e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
3.000000000000000000e+00 8.606772422790527344e+00 1.310597133636474609e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
4.000000000000000000e+00 7.977068901062011719e+00 1.235537147521972656e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
5.000000000000000000e+00 7.454581737518310547e+00 1.171114349365234375e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
6.000000000000000000e+00 7.293271064758300781e+00 1.114046382904052734e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
7.000000000000000000e+00 6.979449272155761719e+00 1.064597892761230469e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
8.000000000000000000e+00 7.020056247711181641e+00 1.022003078460693359e+01
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
9.000000000000000000e+00 6.702641010284423828e+00 9.847247123718261719e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.000000000000000000e+01 6.943767070770263672e+00 9.510581970214843750e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.100000000000000000e+01 6.530246734619140625e+00 9.218782424926757812e+00
1.200000000000000000e+01 7.234036445617675781e+00 8.956624031066894531e+00
1.200000000000000000e+01 7.234036445617675781e+00 8.956624031066894531e+00
1.200000000000000000e+01 7.234036445617675781e+00 8.956624031066894531e+00
1.200000000000000000e+01 7.234036445617675781e+00 8.956624031066894531e+00
1.200000000000000000e+01 7.234036445617675781e+00 8.956624031066894531e+00
1.300000000000000000e+01 6.557286262512207031e+00 8.718667984008789062e+00
1.300000000000000000e+01 6.557286262512207031e+00 8.718667984008789062e+00
1.300000000000000000e+01 6.557286262512207031e+00 8.718667984008789062e+00
1.300000000000000000e+01 6.557286262512207031e+00 8.718667984008789062e+00
1.300000000000000000e+01 6.557286262512207031e+00 8.718667984008789062e+00
1.400000000000000000e+01 8.118330001831054688e+00 8.517333030700683594e+00
1.400000000000000000e+01 8.118330001831054688e+00 8.517333030700683594e+00
1.400000000000000000e+01 8.118330001831054688e+00 8.517333030700683594e+00
1.400000000000000000e+01 8.118330001831054688e+00 8.517333030700683594e+00
1.500000000000000000e+01 7.359827041625976562e+00 8.350693702697753906e+00
1.500000000000000000e+01 7.359827041625976562e+00 8.350693702697753906e+00
1.500000000000000000e+01 7.359827041625976562e+00 8.350693702697753906e+00
1.500000000000000000e+01 7.359827041625976562e+00 8.350693702697753906e+00
1.500000000000000000e+01 7.359827041625976562e+00 8.350693702697753906e+00
1.600000000000000000e+01 9.447265625000000000e+00 8.212272644042968750e+00
1.600000000000000000e+01 9.447265625000000000e+00 8.212272644042968750e+00
1.600000000000000000e+01 9.447265625000000000e+00 8.212272644042968750e+00
1.600000000000000000e+01 9.447265625000000000e+00 8.212272644042968750e+00
1.700000000000000000e+01 8.420420646667480469e+00 8.090804100036621094e+00
1.700000000000000000e+01 8.420420646667480469e+00 8.090804100036621094e+00
1.700000000000000000e+01 8.420420646667480469e+00 8.090804100036621094e+00
1.800000000000000000e+01 9.795585632324218750e+00 7.987991333007812500e+00
1.800000000000000000e+01 9.795585632324218750e+00 7.987991333007812500e+00
1.800000000000000000e+01 9.795585632324218750e+00 7.987991333007812500e+00
1.800000000000000000e+01 9.795585632324218750e+00 7.987991333007812500e+00
1.900000000000000000e+01 7.824200630187988281e+00 7.904745101928710938e+00
1.900000000000000000e+01 7.824200630187988281e+00 7.904745101928710938e+00
1.900000000000000000e+01 7.824200630187988281e+00 7.904745101928710938e+00
2.000000000000000000e+01 8.406600952148437500e+00 7.830032825469970703e+00
2.000000000000000000e+01 8.406600952148437500e+00 7.830032825469970703e+00
2.000000000000000000e+01 8.406600952148437500e+00 7.830032825469970703e+00
2.100000000000000000e+01 6.616078376770019531e+00 7.759431362152099609e+00
2.100000000000000000e+01 6.616078376770019531e+00 7.759431362152099609e+00
2.100000000000000000e+01 6.616078376770019531e+00 7.759431362152099609e+00
2.200000000000000000e+01 7.203977108001708984e+00 7.692644119262695312e+00
2.200000000000000000e+01 7.203977108001708984e+00 7.692644119262695312e+00
2.200000000000000000e+01 7.203977108001708984e+00 7.692644119262695312e+00
2.300000000000000000e+01 6.159020900726318359e+00 7.629348754882812500e+00
2.300000000000000000e+01 6.159020900726318359e+00 7.629348754882812500e+00
2.300000000000000000e+01 6.159020900726318359e+00 7.629348754882812500e+00
2.400000000000000000e+01 6.608633041381835938e+00 7.569292068481445312e+00
2.400000000000000000e+01 6.608633041381835938e+00 7.569292068481445312e+00
2.500000000000000000e+01 5.991652011871337891e+00 7.512187480926513672e+00
2.500000000000000000e+01 5.991652011871337891e+00 7.512187480926513672e+00
2.500000000000000000e+01 5.991652011871337891e+00 7.512187480926513672e+00
2.600000000000000000e+01 6.341051578521728516e+00 7.457802772521972656e+00
2.600000000000000000e+01 6.341051578521728516e+00 7.457802772521972656e+00
2.700000000000000000e+01 5.933528900146484375e+00 7.405735969543457031e+00
2.700000000000000000e+01 5.933528900146484375e+00 7.405735969543457031e+00
2.700000000000000000e+01 5.933528900146484375e+00 7.405735969543457031e+00
2.800000000000000000e+01 6.189982414245605469e+00 7.359302997589111328e+00
2.800000000000000000e+01 6.189982414245605469e+00 7.359302997589111328e+00
2.900000000000000000e+01 5.908800601959228516e+00 7.315579414367675781e+00
2.900000000000000000e+01 5.908800601959228516e+00 7.315579414367675781e+00
3.000000000000000000e+01 6.101045131683349609e+00 7.275620937347412109e+00
3.000000000000000000e+01 6.101045131683349609e+00 7.275620937347412109e+00
3.100000000000000000e+01 5.905888557434082031e+00 7.237057685852050781e+00
3.100000000000000000e+01 5.905888557434082031e+00 7.237057685852050781e+00
3.200000000000000000e+01 6.041641235351562500e+00 7.199779033660888672e+00
3.200000000000000000e+01 6.041641235351562500e+00 7.199779033660888672e+00
3.300000000000000000e+01 5.906930923461914062e+00 7.165235996246337891e+00
3.300000000000000000e+01 5.906930923461914062e+00 7.165235996246337891e+00
3.400000000000000000e+01 6.003205776214599609e+00 7.134111881256103516e+00
3.400000000000000000e+01 6.003205776214599609e+00 7.134111881256103516e+00
3.500000000000000000e+01 5.910106182098388672e+00 7.103818416595458984e+00
3.500000000000000000e+01 5.910106182098388672e+00 7.103818416595458984e+00
3.600000000000000000e+01 5.977373123168945312e+00 7.074374198913574219e+00
3.600000000000000000e+01 5.977373123168945312e+00 7.074374198913574219e+00
3.700000000000000000e+01 5.912331581115722656e+00 7.045876502990722656e+00
3.700000000000000000e+01 5.912331581115722656e+00 7.045876502990722656e+00
3.800000000000000000e+01 5.960122108459472656e+00 7.018011093139648438e+00
3.900000000000000000e+01 5.913192749023437500e+00 6.990945816040039062e+00
3.900000000000000000e+01 5.913192749023437500e+00 6.990945816040039062e+00
4.000000000000000000e+01 5.947381019592285156e+00 6.964561939239501953e+00
4.100000000000000000e+01 5.913400173187255859e+00 6.939018726348876953e+00
4.100000000000000000e+01 5.913400173187255859e+00 6.939018726348876953e+00
4.200000000000000000e+01 5.937626838684082031e+00 6.914254188537597656e+00
4.300000000000000000e+01 5.913116455078125000e+00 6.890544414520263672e+00
4.300000000000000000e+01 5.913116455078125000e+00 6.890544414520263672e+00
4.400000000000000000e+01 5.930219173431396484e+00 6.867381572723388672e+00
4.500000000000000000e+01 5.912205219268798828e+00 6.844772815704345703e+00
4.500000000000000000e+01 5.912205219268798828e+00 6.844772815704345703e+00
4.600000000000000000e+01 5.924388408660888672e+00 6.822594165802001953e+00
4.700000000000000000e+01 5.911211013793945312e+00 6.800918102264404297e+00
4.700000000000000000e+01 5.911211013793945312e+00 6.800918102264404297e+00
4.800000000000000000e+01 5.919877529144287109e+00 6.779702663421630859e+00
4.900000000000000000e+01 5.910027027130126953e+00 6.759087085723876953e+00
5.000000000000000000e+01 5.916321277618408203e+00 6.739591598510742188e+00
5.000000000000000000e+01 5.916321277618408203e+00 6.739591598510742188e+00
5.100000000000000000e+01 5.908912181854248047e+00 6.720765590667724609e+00
5.200000000000000000e+01 5.913342475891113281e+00 6.702227115631103516e+00
5.300000000000000000e+01 5.907849788665771484e+00 6.684221267700195312e+00
5.400000000000000000e+01 5.910988330841064453e+00 6.666529655456542969e+00
5.500000000000000000e+01 5.906800746917724609e+00 6.649824142456054688e+00
5.500000000000000000e+01 5.906800746917724609e+00 6.649824142456054688e+00
5.600000000000000000e+01 5.909064292907714844e+00 6.633400440216064453e+00
5.700000000000000000e+01 5.905872344970703125e+00 6.617252826690673828e+00
5.800000000000000000e+01 5.907469272613525391e+00 6.601520538330078125e+00
5.900000000000000000e+01 5.905029773712158203e+00 6.586094856262207031e+00
6.000000000000000000e+01 5.906159877777099609e+00 6.570922851562500000e+00
6.100000000000000000e+01 5.904279232025146484e+00 6.556091308593750000e+00
6.200000000000000000e+01 5.905052661895751953e+00 6.541586399078369141e+00
6.300000000000000000e+01 5.903623104095458984e+00 6.527297496795654297e+00
6.400000000000000000e+01 5.904129028320312500e+00 6.513390541076660156e+00
6.500000000000000000e+01 5.903041362762451172e+00 6.499726772308349609e+00
6.600000000000000000e+01 5.903385162353515625e+00 6.486320972442626953e+00
6.700000000000000000e+01 5.902518749237060547e+00 6.473212718963623047e+00
6.800000000000000000e+01 5.902736663818359375e+00 6.460322856903076172e+00
6.900000000000000000e+01 5.902058124542236328e+00 6.447570800781250000e+00
7.000000000000000000e+01 5.902191638946533203e+00 6.435222148895263672e+00
7.100000000000000000e+01 5.901662826538085938e+00 6.423874378204345703e+00
7.200000000000000000e+01 5.901732921600341797e+00 6.412660598754882812e+00
7.300000000000000000e+01 5.901305675506591797e+00 6.401619911193847656e+00
7.500000000000000000e+01 5.901002407073974609e+00 6.380288124084472656e+00
7.600000000000000000e+01 5.900992870330810547e+00 6.369976043701171875e+00
7.700000000000000000e+01 5.900730133056640625e+00 6.359846115112304688e+00
7.800000000000000000e+01 5.900709629058837891e+00 6.349913120269775391e+00
7.900000000000000000e+01 5.900488376617431641e+00 6.340179443359375000e+00
8.100000000000000000e+01 5.900282382965087891e+00 6.321229934692382812e+00
8.200000000000000000e+01 5.900241851806640625e+00 6.312092781066894531e+00
8.300000000000000000e+01 5.900102615356445312e+00 6.303089141845703125e+00
8.400000000000000000e+01 5.900056838989257812e+00 6.294305324554443359e+00
8.600000000000000000e+01 5.899896144866943359e+00 6.277196884155273438e+00
8.700000000000000000e+01 5.899803638458251953e+00 6.268769741058349609e+00
8.900000000000000000e+01 5.899680614471435547e+00 6.252624511718750000e+00
9.000000000000000000e+01 5.899640083312988281e+00 6.244825363159179688e+00
9.100000000000000000e+01 5.899572372436523438e+00 6.237193107604980469e+00
9.300000000000000000e+01 5.899479866027832031e+00 6.222253322601318359e+00
9.400000000000000000e+01 5.899444103240966797e+00 6.215075492858886719e+00
9.600000000000000000e+01 5.899366378784179688e+00 6.200982093811035156e+00
9.700000000000000000e+01 5.899326324462890625e+00 6.194154262542724609e+00
9.900000000000000000e+01 5.899263381958007812e+00 6.180781841278076172e+00
1.000000000000000000e+02 5.899239063262939453e+00 6.174328804016113281e+00
1.020000000000000000e+02 5.899186611175537109e+00 6.161872386932373047e+00
1.030000000000000000e+02 5.899160861968994141e+00 6.155962944030761719e+00
1.050000000000000000e+02 5.899118423461914062e+00 6.144799232482910156e+00
1.070000000000000000e+02 5.899082183837890625e+00 6.134592056274414062e+00
1.080000000000000000e+02 5.899067401885986328e+00 6.129585742950439453e+00
1.100000000000000000e+02 5.899036884307861328e+00 6.119821548461914062e+00
1.120000000000000000e+02 5.899010658264160156e+00 6.110436439514160156e+00
1.140000000000000000e+02 5.898987293243408203e+00 6.101320743560791016e+00
1.150000000000000000e+02 5.898976325988769531e+00 6.096905708312988281e+00
1.170000000000000000e+02 5.898956775665283203e+00 6.088263034820556641e+00
1.190000000000000000e+02 5.898940563201904297e+00 6.079813957214355469e+00
1.210000000000000000e+02 5.898926258087158203e+00 6.071738719940185547e+00
1.230000000000000000e+02 5.898912906646728516e+00 6.064730644226074219e+00
1.250000000000000000e+02 5.898902416229248047e+00 6.058073520660400391e+00
1.270000000000000000e+02 5.898892402648925781e+00 6.051688194274902344e+00
1.290000000000000000e+02 5.898884296417236328e+00 6.045443534851074219e+00
1.310000000000000000e+02 5.898877143859863281e+00 6.039413452148437500e+00
1.330000000000000000e+02 5.898869514465332031e+00 6.034029483795166016e+00
1.350000000000000000e+02 5.898864269256591797e+00 6.028848171234130859e+00
1.370000000000000000e+02 5.898859024047851562e+00 6.023816108703613281e+00
1.390000000000000000e+02 5.898854255676269531e+00 6.018962383270263672e+00
1.410000000000000000e+02 5.898850917816162109e+00 6.014202117919921875e+00
1.430000000000000000e+02 5.898847103118896484e+00 6.009654045104980469e+00
1.460000000000000000e+02 5.898843288421630859e+00 6.002988338470458984e+00
1.480000000000000000e+02 5.898840427398681641e+00 5.998746395111083984e+00
1.500000000000000000e+02 5.898838520050048828e+00 5.994598865509033203e+00
1.530000000000000000e+02 5.898835659027099609e+00 5.988581657409667969e+00
1.550000000000000000e+02 5.898833751678466797e+00 5.984727382659912109e+00
1.570000000000000000e+02 5.898832321166992188e+00 5.980944633483886719e+00
1.600000000000000000e+02 5.898830413818359375e+00 5.975536346435546875e+00
1.620000000000000000e+02 5.898829936981201172e+00 5.972047328948974609e+00
1.650000000000000000e+02 5.898828506469726562e+00 5.966938972473144531e+00
1.670000000000000000e+02 5.898828029632568359e+00 5.963693141937255859e+00
1.700000000000000000e+02 5.898826122283935547e+00 5.958915233612060547e+00
1.730000000000000000e+02 5.898826122283935547e+00 5.954324245452880859e+00
1.750000000000000000e+02 5.898825645446777344e+00 5.951346874237060547e+00
1.780000000000000000e+02 5.898825645446777344e+00 5.947064876556396484e+00
1.810000000000000000e+02 5.898825168609619141e+00 5.942945480346679688e+00
1.840000000000000000e+02 5.898824691772460938e+00 5.939012050628662109e+00
